Collection Month Name,Collection Year,Collection Month Number,IMP code,IMP name,DMU Code,DMU Name,Invoice Country Code,Invoice Account Number,Invoice Account Name,Origin Country Code,Destination Country Code,Division Code,Product Code,Product Family Description,Invoice Account City,Invoice Account State,Product Description,Total Net Charge Euro,Real Weight Kg,Payweight Kg,Pieces,Consignments
November,2018,11,123456,Example Industries Ltd.,,,AT,AT-Acct Nr. 80,AT-Acct Nr. 80,AT,CH,International,48N,Economy Express,SCHWECHAT,,ECONOMY EXPRESS (NON DOCS),502.26,154.15,262.75,11,6
November,2018,11,123456,Example Industries Ltd.,,,AT,AT-Acct Nr. 80,AT-Acct Nr. 80,AT,DE,International,48N,Economy Express,SCHWECHAT,,ECONOMY EXPRESS (NON DOCS),250.93,69.2,160.75,11,9
November,2018,11,123456,Example Industries Ltd.,,,AT,AT-Acct Nr. 80,AT-Acct Nr. 80,AT,ES,International,12N,Express,SCHWECHAT,,12:00 EXPRESS (NON DOCS),45.29,3.15,6,1,1
November,2018,11,123456,Example Industries Ltd.,,,AT,AT-Acct Nr. 80,AT-Acct Nr. 80,AT,PL,International,12N,Express,SCHWECHAT,,12:00 EXPRESS (NON DOCS),41.59,1.1,2.8,1,1
November,2018,11,123456,Example Industries Ltd.,,,AT,AT-Acct Nr. 80,AT-Acct Nr. 80,AT,PL,International,15N,Express,SCHWECHAT,,EXPRESS (NON DOCS),108.19,6.1,21.2,1,1
November,2018,11,123456,Example Industries Ltd.,,,AT,AT-Acct Nr. 80,AT-Acct Nr. 80,AT,SE,International,48N,Economy Express,SCHWECHAT,,ECONOMY EXPRESS (NON DOCS),69.35,22.05,39.5,1,1
November,2018,11,123456,Example Industries Ltd.,,,AT,AT-Acct Nr. 80,AT-Acct Nr. 80,CH,AT,International,15N,Express,SCHWECHAT,,EXPRESS (NON DOCS),37.66,0.6,2.4,1,1
November,2018,11,123456,Example Industries Ltd.,,,AT,AT-Acct Nr. 80,AT-Acct Nr. 80,DE,AT,International,48N,Economy Express,SCHWECHAT,,ECONOMY EXPRESS (NON DOCS),339.99,139.3,269,14,11
November,2018,11,123456,Example Industries Ltd.,,,AT,AT-Acct Nr. 80,AT-Acct Nr. 80,PL,AT,International,15N,Express,SCHWECHAT,,EXPRESS (NON DOCS),175.7,10.7,34.2,4,2
November,2018,11,123456,Example Industries Ltd.,,,BE,BE-Acct Nr. 3,BE-Acct Nr. 3,BE,BE,Domestic,15N,Express,Brussel,,EXPRESS (NON DOCS),1597.98,470.25,1688.12,243,164
November,2018,11,123456,Example Industries Ltd.,,,BE,BE-Acct Nr. 3,BE-Acct Nr. 3,BE,CH,International,15D,Express,Brussel,,EXPRESS (DOCS),18.82,1.44,1.44,2,2
November,2018,11,123456,Example Industries Ltd.,,,BE,BE-Acct Nr. 3,BE-Acct Nr. 3,BE,CH,International,15N,Express,Brussel,,EXPRESS (NON DOCS),234.89,41.95,83.6,6,6
November,2018,11,123456,Example Industries Ltd.,,,BE,BE-Acct Nr. 3,BE-Acct Nr. 3,BE,CH,International,412,Economy Express,Brussel,,12:00 ECONOMY EXPRESS,88.68,31,59.75,3,2
November,2018,11,123456,Example Industries Ltd.,,,BE,BE-Acct Nr. 3,BE-Acct Nr. 3,BE,CH,International,48N,Economy Express,Brussel,,ECONOMY EXPRESS (NON DOCS),427.55,579.4,889.5,33,6
November,2018,11,123456,Example Industries Ltd.,,,BE,BE-Acct Nr. 3,BE-Acct Nr. 3,BE,DE,International,15N,Express,Brussel,,EXPRESS (NON DOCS),115.92,175.41,203.21,25,11
November,2018,11,123456,Example Industries Ltd.,,,BE,BE-Acct Nr. 3,BE-Acct Nr. 3,BE,DE,International,412,Economy Express,Brussel,,12:00 ECONOMY EXPRESS,68.34,140,152,8,2
November,2018,11,123456,Example Industries Ltd.,,,BE,BE-Acct Nr. 3,BE-Acct Nr. 3,BE,DE,International,48N,Economy Express,Brussel,,ECONOMY EXPRESS (NON DOCS),61.94,105.22,123.72,17,4
November,2018,11,123456,Example Industries Ltd.,,,BE,BE-Acct Nr. 3,BE-Acct Nr. 3,BE,DK,International,15N,Express,Brussel,,EXPRESS (NON DOCS),22.02,1,9.6,1,1
November,2018,11,123456,Example Industries Ltd.,,,BE,BE-Acct Nr. 3,BE-Acct Nr. 3,BE,GB,International,15N,Express,Brussel,,EXPRESS (NON DOCS),44.2,6.56,6.56,4,4
November,2018,11,123456,Example Industries Ltd.,,,BE,BE-Acct Nr. 3,BE-Acct Nr. 3,BE,IE,International,15D,Express,Brussel,,EXPRESS (DOCS),9.55,0.5,0.5,1,1
November,2018,11,123456,Example Industries Ltd.,,,BE,BE-Acct Nr. 3,BE-Acct Nr. 3,BE,IT,International,48N,Economy Express,Brussel,,ECONOMY EXPRESS (NON DOCS),15.4,0.65,4.75,1,1
November,2018,11,123456,Example Industries Ltd.,,,BE,BE-Acct Nr. 3,BE-Acct Nr. 3,BE,LU,International,15D,Express,Brussel,,EXPRESS (DOCS),10.76,1,1,2,2
November,2018,11,123456,Example Industries Ltd.,,,BE,BE-Acct Nr. 3,BE-Acct Nr. 3,BE,LU,International,15N,Express,Brussel,,EXPRESS (NON DOCS),31.47,7.85,29.6,4,4
November,2018,11,123456,Example Industries Ltd.,,,BE,BE-Acct Nr. 3,BE-Acct Nr. 3,BE,NL,International,10N,Express,Brussel,,10:00 EXPRESS (NON DOCS),36.56,10.2,14.4,1,1
November,2018,11,123456,Example Industries Ltd.,,,BE,BE-Acct Nr. 3,BE-Acct Nr. 3,BE,NL,International,12D,Express,Brussel,,12:00 EXPRESS (DOCS),16.02,0.5,0.5,1,1
November,2018,11,123456,Example Industries Ltd.,,,BE,BE-Acct Nr. 3,BE-Acct Nr. 3,BE,NL,International,12N,Express,Brussel,,12:00 EXPRESS (NON DOCS),20.59,10,14.4,1,1
November,2018,11,123456,Example Industries Ltd.,,,BE,BE-Acct Nr. 3,BE-Acct Nr. 3,BE,NL,International,15N,Express,Brussel,,EXPRESS (NON DOCS),13.09,1,7,2,2
November,2018,11,123456,Example Industries Ltd.,,,BE,BE-Acct Nr. 3,BE-Acct Nr. 3,BE,NO,International,15N,Express,Brussel,,EXPRESS (NON DOCS),82.26,1.95,7.7,3,3
November,2018,11,123456,Example Industries Ltd.,,,BE,BE-Acct Nr. 3,BE-Acct Nr. 3,BE,PL,International,15D,Express,Brussel,,EXPRESS (DOCS),34.06,1.84,1.84,2,2
November,2018,11,123456,Example Industries Ltd.,,,BE,BE-Acct Nr. 3,BE-Acct Nr. 3,BE,PL,International,15N,Express,Brussel,,EXPRESS (NON DOCS),14.84,0.5,0.5,1,1
November,2018,11,123456,Example Industries Ltd.,,,BE,BE-Acct Nr. 3,BE-Acct Nr. 3,BE,PT,International,15N,Express,Brussel,,EXPRESS (NON DOCS),15.87,0.5,3.6,1,1
November,2018,11,123456,Example Industries Ltd.,,,BE,BE-Acct Nr. 3,BE-Acct Nr. 3,BE,US,International,15N,Express,Brussel,,EXPRESS (NON DOCS),120.13,1.7,4.8,3,3
November,2018,11,123456,Example Industries Ltd.,,,BE,BE-Acct Nr. 3,BE-Acct Nr. 3,DE,BE,International,48N,Economy Express,Brussel,,ECONOMY EXPRESS (NON DOCS),113.65,106.7,348.25,18,7
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 5,CH-Acct Nr. 5,AT,CH,International,10N,Express,ZURICH,,10:00 EXPRESS (NON DOCS),215.486712,20,49,2,1
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 5,CH-Acct Nr. 5,AT,CH,International,48N,Economy Express,ZURICH,,ECONOMY EXPRESS (NON DOCS),181.866472,49.05,160,7,4
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 5,CH-Acct Nr. 5,CH,AE,International,15N,Express,ZURICH,,EXPRESS (NON DOCS),34.252545,1,3,1,1
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 5,CH-Acct Nr. 5,CH,AL,International,15N,Express,ZURICH,,EXPRESS (NON DOCS),430.11446,71,80.95,6,3
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 5,CH-Acct Nr. 5,CH,AR,International,15N,Express,ZURICH,,EXPRESS (NON DOCS),65.034889,8.65,11.6,1,1
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 5,CH-Acct Nr. 5,CH,AU,International,15N,Express,ZURICH,,EXPRESS (NON DOCS),405.128936,20.65,41.6,6,6
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 5,CH-Acct Nr. 5,CH,CA,International,15N,Express,ZURICH,,EXPRESS (NON DOCS),1768.870488,156.6,269,17,17
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 5,CH-Acct Nr. 5,CH,CL,International,15N,Express,ZURICH,,EXPRESS (NON DOCS),164.610451,23.3,33.6,2,2
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 5,CH-Acct Nr. 5,CH,CN,International,48N,Economy Express,ZURICH,,ECONOMY EXPRESS (NON DOCS),1126.313267,83.65,273,3,3
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 5,CH-Acct Nr. 5,CH,FR,International,12N,Express,ZURICH,,12:00 EXPRESS (NON DOCS),1142.474221,161.55,420.4,27,13
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 5,CH-Acct Nr. 5,CH,FR,International,15N,Express,ZURICH,,EXPRESS (NON DOCS),960.778838,110.2,333.4,32,24
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 5,CH-Acct Nr. 5,CH,FR,International,48N,Economy Express,ZURICH,,ECONOMY EXPRESS (NON DOCS),1929.614515,1219.2,2552.5,116,59
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 5,CH-Acct Nr. 5,CH,IL,International,15N,Express,ZURICH,,EXPRESS (NON DOCS),410.047623,27.35,66,7,6
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 5,CH-Acct Nr. 5,CH,IL,International,48N,Economy Express,ZURICH,,ECONOMY EXPRESS (NON DOCS),400.925742,41.65,81.6,7,4
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 5,CH-Acct Nr. 5,CH,IN,International,48N,Economy Express,ZURICH,,ECONOMY EXPRESS (NON DOCS),542.725475,92.45,153.4,7,4
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 5,CH-Acct Nr. 5,CH,JP,International,15N,Express,ZURICH,,EXPRESS (NON DOCS),682.929028,30.1,80.2,15,15
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 5,CH-Acct Nr. 5,CH,MK,International,15N,Express,ZURICH,,EXPRESS (NON DOCS),123.443858,5.4,16,2,2
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 5,CH-Acct Nr. 5,CH,MT,International,15N,Express,ZURICH,,EXPRESS (NON DOCS),376.643238,12.4,27.6,6,6
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 5,CH-Acct Nr. 5,CH,MY,International,15N,Express,ZURICH,,EXPRESS (NON DOCS),113.416131,3.3,9.2,3,3
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 5,CH-Acct Nr. 5,CH,NO,International,15N,Express,ZURICH,,EXPRESS (NON DOCS),5166.150446,427.85,1018.2,83,74
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 5,CH-Acct Nr. 5,CH,RS,International,15N,Express,ZURICH,,EXPRESS (NON DOCS),604.759392,59.9,84,10,9
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 5,CH-Acct Nr. 5,CH,SG,International,15N,Express,ZURICH,,EXPRESS (NON DOCS),4341.108362,594.5,954.55,63,48
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 5,CH-Acct Nr. 5,CH,SG,International,48N,Economy Express,ZURICH,,ECONOMY EXPRESS (NON DOCS),1313.890516,230,336,1,1
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 5,CH-Acct Nr. 5,CH,TH,International,15N,Express,ZURICH,,EXPRESS (NON DOCS),37.296057,1.15,3,1,1
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 5,CH-Acct Nr. 5,CH,TR,International,48N,Economy Express,ZURICH,,ECONOMY EXPRESS (NON DOCS),1591.40164,1893.5,3901.5,9,5
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 5,CH-Acct Nr. 5,CH,UA,International,15N,Express,ZURICH,,EXPRESS (NON DOCS),1096.218884,234.5,333.55,15,9
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 5,CH-Acct Nr. 5,CH,XK,International,15N,Express,ZURICH,,EXPRESS (NON DOCS),301.703946,47.75,64.8,3,1
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 5,CH-Acct Nr. 5,CH,ZA,International,15N,Express,ZURICH,,EXPRESS (NON DOCS),1159.212227,172.6,264.8,18,10
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 5,CH-Acct Nr. 5,EE,CH,International,48N,Economy Express,ZURICH,,ECONOMY EXPRESS (NON DOCS),41.470305,11.4,23.75,1,1
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 6,CH-Acct Nr. 6,CH,AT,International,09N,Express,ZURICH,,9:00 EXPRESS (NON DOCS),114.478706,2.9,11.8,1,1
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 6,CH-Acct Nr. 6,CH,AT,International,12N,Express,ZURICH,,12:00 EXPRESS (NON DOCS),4635.311926,260.3,651.6,54,49
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 6,CH-Acct Nr. 6,CH,AT,International,15N,Express,ZURICH,,EXPRESS (NON DOCS),978.130048,58.6,164.8,11,11
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 6,CH-Acct Nr. 6,CH,AT,International,48N,Economy Express,ZURICH,,ECONOMY EXPRESS (NON DOCS),2473.453672,1027.165,1920.75,84,36
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 6,CH-Acct Nr. 6,CH,AU,International,15N,Express,ZURICH,,EXPRESS (NON DOCS),43.583081,1,2.8,1,1
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 6,CH-Acct Nr. 6,CH,BE,International,09N,Express,ZURICH,,9:00 EXPRESS (NON DOCS),951.789772,26.1,77.2,12,12
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 6,CH-Acct Nr. 6,CH,BE,International,12N,Express,ZURICH,,12:00 EXPRESS (NON DOCS),3146.008423,255.1,728,52,44
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 6,CH-Acct Nr. 6,CH,BE,International,15N,Express,ZURICH,,EXPRESS (NON DOCS),425.182355,21.3,66.2,10,9
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 6,CH-Acct Nr. 6,CH,BE,International,48N,Economy Express,ZURICH,,ECONOMY EXPRESS (NON DOCS),1824.797648,878.3,1822.75,82,38
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 6,CH-Acct Nr. 6,CH,BG,International,15N,Express,ZURICH,,EXPRESS (NON DOCS),116.179074,14.25,22.4,1,1
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 6,CH-Acct Nr. 6,CH,CH,International,48N,Economy Express,ZURICH,,ECONOMY EXPRESS (NON DOCS),-17781,0,0,0,0
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 6,CH-Acct Nr. 6,CH,CY,International,15N,Express,ZURICH,,EXPRESS (NON DOCS),2370.624639,99.55,270.2,30,28
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 6,CH-Acct Nr. 6,CH,CY,International,48N,Economy Express,ZURICH,,ECONOMY EXPRESS (NON DOCS),46.80338,1,3.75,1,1
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 6,CH-Acct Nr. 6,CH,CZ,International,12N,Express,ZURICH,,12:00 EXPRESS (NON DOCS),168.438043,15.5,34.2,2,1
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 6,CH-Acct Nr. 6,CH,CZ,International,15N,Express,ZURICH,,EXPRESS (NON DOCS),2560.7191,169,363,34,34
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 6,CH-Acct Nr. 6,CH,DE,International,12N,Express,ZURICH,,12:00 EXPRESS (NON DOCS),6442.099218,883.1,1732.2,113,80
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 6,CH-Acct Nr. 6,CH,DE,International,15N,Express,ZURICH,,EXPRESS (NON DOCS),462.160203,88.65,162.2,7,6
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 6,CH-Acct Nr. 6,CH,DE,International,48N,Economy Express,ZURICH,,ECONOMY EXPRESS (NON DOCS),4946.473631,5260.8,12019.25,68,59
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 6,CH-Acct Nr. 6,CH,DK,International,12N,Express,ZURICH,,12:00 EXPRESS (NON DOCS),1443.904735,69.71,241.2,19,15
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 6,CH-Acct Nr. 6,CH,DK,International,15N,Express,ZURICH,,EXPRESS (NON DOCS),2356.557937,172.55,377.4,42,38
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 6,CH-Acct Nr. 6,CH,EE,International,15N,Express,ZURICH,,EXPRESS (NON DOCS),824.083878,47.35,91,12,11
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 6,CH-Acct Nr. 6,CH,ES,International,12N,Express,ZURICH,,12:00 EXPRESS (NON DOCS),8456.746407,550.05,1455,102,79
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 6,CH-Acct Nr. 6,CH,ES,International,15N,Express,ZURICH,,EXPRESS (NON DOCS),212.364164,11.25,32.2,3,3
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 6,CH-Acct Nr. 6,CH,ES,International,48N,Economy Express,ZURICH,,ECONOMY EXPRESS (NON DOCS),7394.614514,2221.3,4844.75,223,141
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 6,CH-Acct Nr. 6,CH,FI,International,12N,Express,ZURICH,,12:00 EXPRESS (NON DOCS),1543.934298,75.6,203.6,14,12
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 6,CH-Acct Nr. 6,CH,FI,International,15N,Express,ZURICH,,EXPRESS (NON DOCS),3605.33181,143.5,434.2,49,44
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 6,CH-Acct Nr. 6,CH,FR,International,12N,Express,ZURICH,,12:00 EXPRESS (NON DOCS),234.70952,24,63.4,5,5
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 6,CH-Acct Nr. 6,CH,FR,International,15N,Express,ZURICH,,EXPRESS (NON DOCS),44.482613,4.9,17.2,2,1
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 6,CH-Acct Nr. 6,CH,GB,International,12N,Express,ZURICH,,12:00 EXPRESS (NON DOCS),7607.753938,577.75,1347.4,92,69
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 6,CH-Acct Nr. 6,CH,GB,International,15N,Express,ZURICH,,EXPRESS (NON DOCS),1325.328743,119.15,259.6,17,15
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 6,CH-Acct Nr. 6,CH,GB,International,48N,Economy Express,ZURICH,,ECONOMY EXPRESS (NON DOCS),6768.53709,2771.95,5342.75,226,125
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 6,CH-Acct Nr. 6,CH,GR,International,15N,Express,ZURICH,,EXPRESS (NON DOCS),2808.019178,203.25,439.8,41,31
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 6,CH-Acct Nr. 6,CH,HR,International,15N,Express,ZURICH,,EXPRESS (NON DOCS),175.259979,3.55,11,3,3
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 6,CH-Acct Nr. 6,CH,HU,International,12N,Express,ZURICH,,12:00 EXPRESS (NON DOCS),579.621063,120,141.4,8,2
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 6,CH-Acct Nr. 6,CH,HU,International,15N,Express,ZURICH,,EXPRESS (NON DOCS),703.902925,19.85,56,13,13
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 6,CH-Acct Nr. 6,CH,IL,International,15N,Express,ZURICH,,EXPRESS (NON DOCS),106.109642,4.9,16.6,2,2
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 6,CH-Acct Nr. 6,CH,IN,International,15N,Express,ZURICH,,EXPRESS (NON DOCS),99.610746,9.25,22,1,1
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 6,CH-Acct Nr. 6,CH,IT,International,12N,Express,ZURICH,,12:00 EXPRESS (NON DOCS),6282.626058,456.65,1234.4,93,63
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 6,CH-Acct Nr. 6,CH,IT,International,15N,Express,ZURICH,,EXPRESS (NON DOCS),1150.449529,145.3,285,20,11
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 6,CH-Acct Nr. 6,CH,IT,International,48N,Economy Express,ZURICH,,ECONOMY EXPRESS (NON DOCS),4244.456524,1983.45,4303,160,79
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 6,CH-Acct Nr. 6,CH,LT,International,15N,Express,ZURICH,,EXPRESS (NON DOCS),909.635755,28.4,83.2,14,14
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 6,CH-Acct Nr. 6,CH,LV,International,15N,Express,ZURICH,,EXPRESS (NON DOCS),1076.901079,29.55,75.4,19,19
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 6,CH-Acct Nr. 6,CH,MT,International,15N,Express,ZURICH,,EXPRESS (NON DOCS),245.122059,15.05,26.8,3,3
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 6,CH-Acct Nr. 6,CH,NL,International,12N,Express,ZURICH,,12:00 EXPRESS (NON DOCS),3701.978117,320,770.75,62,57
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 6,CH-Acct Nr. 6,CH,NL,International,15N,Express,ZURICH,,EXPRESS (NON DOCS),687.081755,86.7,205.2,12,11
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 6,CH-Acct Nr. 6,CH,NL,International,48N,Economy Express,ZURICH,,ECONOMY EXPRESS (NON DOCS),2093.954263,1274.64,2862.5,89,37
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 6,CH-Acct Nr. 6,CH,NO,International,15N,Express,ZURICH,,EXPRESS (NON DOCS),1332.223038,137.35,274.2,19,16
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 6,CH-Acct Nr. 6,CH,PT,International,12N,Express,ZURICH,,12:00 EXPRESS (NON DOCS),3346.785352,173.2,450.4,45,41
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 6,CH-Acct Nr. 6,CH,PT,International,15N,Express,ZURICH,,EXPRESS (NON DOCS),1526.855804,91.45,282.4,19,17
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 6,CH-Acct Nr. 6,CH,PT,International,48N,Economy Express,ZURICH,,ECONOMY EXPRESS (NON DOCS),1436.07562,386.05,1085.5,47,22
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 6,CH-Acct Nr. 6,CH,RO,International,15N,Express,ZURICH,,EXPRESS (NON DOCS),1523.09451,158.5,290.4,19,13
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 6,CH-Acct Nr. 6,CH,SE,International,12N,Express,ZURICH,,12:00 EXPRESS (NON DOCS),5104.976291,248.35,693.4,65,61
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 6,CH-Acct Nr. 6,CH,SE,International,15N,Express,ZURICH,,EXPRESS (NON DOCS),1938.99124,140,317.6,29,24
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 6,CH-Acct Nr. 6,CH,SG,International,48N,Economy Express,ZURICH,,ECONOMY EXPRESS (NON DOCS),4386.118988,563.5,1123.4,4,3
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 6,CH-Acct Nr. 6,CH,SI,International,15N,Express,ZURICH,,EXPRESS (NON DOCS),1158.800414,29.4,85.4,22,22
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 93,CH-Acct Nr. 93,BE,CH,International,15D,Express,ZURICH,,EXPRESS (DOCS),7.898596,0.2,0.2,1,1
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 93,CH-Acct Nr. 93,CH,BE,International,15D,Express,ZURICH,,EXPRESS (DOCS),26.571708,2.34,2.34,3,3
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 93,CH-Acct Nr. 93,CH,CN,International,15D,Express,ZURICH,,EXPRESS (DOCS),20.71144,0.7,0.7,1,1
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 93,CH-Acct Nr. 93,CH,DE,International,09D,Express,ZURICH,,9:00 EXPRESS (DOCS),110.28737,13,13,2,2
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 93,CH-Acct Nr. 93,CH,DE,International,15D,Express,ZURICH,,EXPRESS (DOCS),7.898596,0.3,0.3,1,1
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 93,CH-Acct Nr. 93,CH,DK,International,15D,Express,ZURICH,,EXPRESS (DOCS),23.640972,1,1,2,2
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 93,CH-Acct Nr. 93,CH,ES,International,15D,Express,ZURICH,,EXPRESS (DOCS),15.891172,0.34,0.34,1,1
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 93,CH-Acct Nr. 93,CH,GB,International,15D,Express,ZURICH,,EXPRESS (DOCS),82.649372,1.86,1.86,5,5
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 93,CH-Acct Nr. 93,CH,GR,International,15D,Express,ZURICH,,EXPRESS (DOCS),17.319132,0.16,0.16,1,1
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 93,CH-Acct Nr. 93,CH,UA,International,15D,Express,ZURICH,,EXPRESS (DOCS),11.824884,0.2,0.2,1,1
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 93,CH-Acct Nr. 93,CH,US,International,48N,Economy Express,ZURICH,,ECONOMY EXPRESS (NON DOCS),45.464353,1,2.2,1,1
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 93,CH-Acct Nr. 93,IT,CH,International,15D,Express,ZURICH,,EXPRESS (DOCS),11.824884,0.5,0.5,1,1
November,2018,11,123456,Example Industries Ltd.,,,CH,CH-Acct Nr. 93,CH-Acct Nr. 93,IT,CH,International,48N,Economy Express,ZURICH,,ECONOMY EXPRESS (NON DOCS),27.081908,20,26,1,1
